Date,Pl0,Pl1,Winner,Pl0 %,Pl1 %,Pl0 Avg odds,Pl1 Avg odds,Pl0 Max odds,Pl1 Max odds,Fair odds for Pl0,Fair odds for Pl1,Bet on Pl0 Value,Bet on Pl1 Value
2018-10-29,Shapovalov D.,Gasquet R.,1.0,0.4,0.6,2.45,1.56,2.6,1.67,2.5,1.67,0.03846153846153849,0.0
2018-10-29,Tiafoe F.,Mahut N.,0.0,0.51,0.49,1.68,2.2,1.74,2.39,1.96,2.04,-0.11224489795918366,0.14644351464435149
2018-10-30,Carreno Busta P.,Medvedev D.,1.0,0.45,0.55,3.54,1.3,3.76,1.35,2.22,1.82,0.4095744680851063,-0.2582417582417582
2018-10-30,Verdasco F.,Chardy J.,0.0,0.57,0.43,1.68,2.21,1.75,2.3,1.75,2.33,0.0,-0.012875536480686801
2018-10-30,Herbert P.H.,Kukushkin M.,1.0,0.5,0.5,1.74,2.12,1.8,2.27,2.0,2.0,-0.09999999999999998,0.11894273127753305
2018-10-30,Fucsovics M.,Paire B.,0.0,0.55,0.45,2.16,1.7,2.26,1.75,1.82,2.22,0.19469026548672555,-0.21171171171171177
2018-10-30,Pouille L.,Simon G.,1.0,0.43,0.57,2.35,1.6,2.45,1.65,2.33,1.75,0.04897959183673473,-0.0571428571428572
2018-10-30,Raonic M.,Tsonga J.W.,0.0,0.48,0.52,1.7,2.18,1.78,2.38,2.08,1.92,-0.14423076923076925,0.19327731092436976
2018-10-30,Ebden M.,Khachanov K.,1.0,0.18,0.82,4.39,1.22,4.8,1.27,5.56,1.22,-0.13669064748201437,0.039370078740157514
2018-10-30,Dzumhur D.,Tsitsipas S.,0.0,0.25,0.75,3.54,1.31,3.95,1.35,4.0,1.33,-0.012499999999999956,0.014814814814814828
2018-10-30,Sousa J.,Djokovic N.,1.0,0.06,0.94,15.6,1.02,24.5,1.04,16.67,1.06,0.3195918367346938,-0.018867924528301903
2018-10-30,Cilic M.,Kohlschreiber P.,0.0,0.73,0.27,1.38,3.1,1.41,3.3,1.37,3.7,0.028368794326241006,-0.1081081081081082
2018-10-31,Kukushkin M.,Isner J.,1.0,0.14,0.86,3.06,1.38,3.5,1.49,7.14,1.16,-0.5098039215686274,0.22147651006711414
2018-10-31,Nishikori K.,Mannarino A.,0.0,0.8,0.2,1.15,5.65,1.18,6.33,1.25,5.0,-0.05600000000000005,0.21011058451816747
2018-10-31,Tiafoe F.,Zverev A.,1.0,0.16,0.84,3.86,1.27,4.26,1.3,6.25,1.19,-0.3184,0.08461538461538469
2018-10-31,Dimitrov G.,Bautista Agut R.,0.0,0.65,0.35,2.11,1.74,2.2,1.81,1.54,2.86,0.30000000000000004,-0.3671328671328671
2018-10-31,Gasquet R.,Sock J.,1.0,0.59,0.41,1.3,3.55,1.34,3.9,1.69,2.44,-0.20710059171597625,0.37435897435897436
2018-10-31,Anderson K.,Basilashvili N.,0.0,0.73,0.27,1.44,2.84,1.54,3.2,1.37,3.7,0.11038961038961034,-0.13513513513513511
2018-10-31,Verdasco F.,Jaziri M.,1.0,0.79,0.21,1.33,3.34,1.33,3.42,1.27,4.76,0.04511278195488726,-0.2815126050420168
2018-10-31,Schwartzman D.,Lopez F.,0.0,0.55,0.45,1.58,2.43,1.67,2.75,1.82,2.22,-0.08241758241758249,0.19272727272727266
2018-10-31,Fucsovics M.,Fognini F.,1.0,0.45,0.55,1.89,1.93,1.95,2.0,2.22,1.82,-0.12162162162162173,0.08999999999999997
2018-10-31,Federer R.,Raonic M.,0.0,0.85,0.15,1.34,3.31,1.37,3.5,1.18,6.67,0.13868613138686142,-0.4752623688155922
2018-10-31,Simon G.,Thiem D.,1.0,0.34,0.66,2.49,1.55,2.8,1.63,2.94,1.52,-0.047619047619047665,0.06748466257668705
2018-10-31,Coric B.,Medvedev D.,0.0,0.22,0.78,1.86,1.96,1.95,2.05,4.55,1.28,-0.5714285714285714,0.3756097560975609
2018-11-01,Dimitrov G.,Cilic M.,1.0,0.42,0.58,2.75,1.46,2.9,1.5,2.38,1.72,0.17931034482758623,-0.12790697674418602
2018-11-01,Khachanov K.,Isner J.,0.0,0.45,0.55,1.53,2.56,1.57,2.7,2.22,1.82,-0.2927927927927928,0.32592592592592595
2018-11-01,Dzumhur D.,Djokovic N.,1.0,0.08,0.92,13.44,1.03,19.5,1.06,12.5,1.09,0.358974358974359,-0.027522935779816536
2018-11-01,Zverev A.,Schwartzman D.,0.0,0.63,0.37,1.27,3.84,1.31,4.18,1.59,2.7,-0.17610062893081763,0.3540669856459329
2018-11-01,Jaziri M.,Sock J.,1.0,0.17,0.83,3.19,1.36,3.35,1.41,5.88,1.2,-0.4302721088435374,0.14893617021276595
2018-11-01,Thiem D.,Coric B.,0.0,0.73,0.27,1.8,2.03,1.86,2.15,1.37,3.7,0.26344086021505375,-0.41891891891891897
2018-11-01,Fognini F.,Federer R.,1.0,0.08,0.92,6.0,1.13,7.25,1.15,12.5,1.09,-0.42,0.05217391304347812
2018-11-01,Nishikori K.,Anderson K.,0.0,0.56,0.44,1.72,2.14,1.76,2.25,1.79,2.27,-0.016759776536312863,-0.008810572687224677
2018-11-02,Zverev A.,Khachanov K.,1.0,0.6,0.4,1.45,2.8,1.49,2.95,1.67,2.5,-0.10778443113772451,0.15254237288135597
2018-11-02,Thiem D.,Sock J.,0.0,0.66,0.34,1.31,3.55,1.45,4.05,1.52,2.94,-0.04605263157894741,0.2740740740740741
2018-11-02,Cilic M.,Djokovic N.,1.0,0.11,0.89,5.56,1.15,6.0,1.19,9.09,1.12,-0.33993399339933994,0.05882352941176457
2018-11-02,Federer R.,Nishikori K.,0.0,0.84,0.16,1.46,2.79,1.5,2.93,1.19,6.25,0.2066666666666667,-0.5312
2018-11-03,Thiem D.,Khachanov K.,1.0,0.57,0.43,1.91,1.92,2.0,2.03,1.75,2.33,0.125,-0.12875536480686706
2018-11-03,Djokovic N.,Federer R.,0.0,0.46,0.54,1.4,3.02,1.47,3.25,2.17,1.85,-0.3225806451612903,0.43076923076923074
2018-11-04,Djokovic N.,Khachanov K.,1.0,0.91,0.09,1.18,5.04,1.25,5.5,1.1,11.11,0.11999999999999993,-0.504950495049505
2018-11-11,Anderson K.,Thiem D.,0.0,0.37,0.63,1.8,2.03,1.9,2.12,2.7,1.59,-0.2962962962962964,0.25
2018-11-11,Federer R.,Nishikori K.,1.0,0.81,0.19,1.26,3.97,1.3,4.2,1.23,5.26,0.05384615384615389,-0.20152091254752846
2018-11-12,Zverev A.,Cilic M.,0.0,0.46,0.54,1.8,2.04,1.87,2.13,2.17,1.85,-0.1382488479262672,0.1314553990610328
2018-11-12,Isner J.,Djokovic N.,1.0,0.13,0.87,6.92,1.11,7.5,1.13,7.69,1.15,-0.02470741222366715,-0.017391304347826105
2018-11-13,Anderson K.,Nishikori K.,0.0,0.26,0.74,2.23,1.66,2.35,1.74,3.85,1.35,-0.38961038961038963,0.2241379310344827
2018-11-13,Thiem D.,Federer R.,1.0,0.17,0.83,3.28,1.35,3.65,1.4,5.88,1.2,-0.3792517006802721,0.14285714285714282
2018-11-14,Djokovic N.,Zverev A.,0.0,0.73,0.27,1.16,5.32,1.2,6.0,1.37,3.7,-0.12408759124087601,0.3833333333333333
2018-11-14,Isner J.,Cilic M.,1.0,0.4,0.6,2.74,1.47,2.95,1.5,2.5,1.67,0.15254237288135597,-0.1017964071856287
2018-11-15,Thiem D.,Nishikori K.,0.0,0.35,0.65,2.59,1.52,2.74,1.57,2.86,1.54,-0.04195804195804184,0.019108280254777087
2018-11-15,Anderson K.,Federer R.,1.0,0.17,0.83,3.12,1.38,3.4,1.44,5.88,1.2,-0.4217687074829932,0.16666666666666666
2018-11-16,Zverev A.,Isner J.,0.0,0.52,0.48,1.38,3.14,1.44,3.4,1.92,2.08,-0.25,0.388235294117647
2018-11-16,Cilic M.,Djokovic N.,1.0,0.13,0.87,5.14,1.17,6.03,1.22,7.69,1.15,-0.21586475942782835,0.05737704918032792
2018-11-17,Zverev A.,Federer R.,0.0,0.26,0.74,3.14,1.38,3.4,1.45,3.85,1.35,-0.11688311688311692,0.06896551724137923
2018-11-17,Anderson K.,Djokovic N.,1.0,0.19,0.81,6.52,1.12,7.72,1.15,5.26,1.23,0.31865284974093266,-0.06504065040650413
2018-11-18,Zverev A.,Djokovic N.,0.0,0.27,0.73,5.69,1.15,6.36,1.22,3.7,1.37,0.41823899371069184,-0.1094890510948906
2018-12-31,Nishioka Y.,Dimitrov G.,1.0,0.19,0.81,3.18,1.35,3.6,1.42,5.26,1.23,-0.3155893536121673,0.1338028169014084
2018-12-31,Raonic M.,Bedene A.,0.0,0.84,0.16,1.22,4.26,1.27,4.84,1.19,6.25,0.06299212598425202,-0.22560000000000002
2018-12-31,Mayer L.,Kecmanovic M.,1.0,0.35,0.65,2.28,1.63,2.4,1.71,2.86,1.54,-0.16083916083916083,0.09941520467836254
2018-12-31,Millman J.,Sandgren T.,0.0,0.7,0.3,1.4,2.95,1.45,3.2,1.43,3.33,0.013793103448275874,-0.039039039039039006
2018-12-31,Humbert U.,Uchiyama Y.,1.0,0.46,0.54,1.47,2.69,1.53,3.26,2.17,1.85,-0.2949308755760368,0.43251533742331283
2019-01-01,Kudla D.,Fritz T.,0.0,0.22,0.78,2.7,1.47,2.85,1.55,4.55,1.28,-0.3736263736263736,0.17419354838709677
2019-01-01,Struff J.L.,Chardy J.,1.0,0.42,0.58,1.68,2.19,1.74,2.26,2.38,1.72,-0.2689075630252101,0.23893805309734506
2019-01-01,Murray A.,Duckworth J.,0.0,0.9,0.1,1.34,3.26,1.39,3.6,1.11,10.0,0.2014388489208632,-0.64
2019-01-01,Harrison R.,Kyrgios N.,1.0,0.21,0.79,2.8,1.44,3.16,1.5,4.76,1.27,-0.3361344537815125,0.15333333333333332
2019-01-01,Tsonga J.W.,Kokkinakis T.,0.0,0.79,0.21,2.27,1.64,2.42,1.71,1.27,4.76,0.4752066115702479,-0.6407563025210083
2019-01-01,Popyrin A.,De Minaur A.,1.0,0.19,0.81,4.55,1.2,5.0,1.24,5.26,1.23,-0.04942965779467677,0.008064516129032265
2019-01-01,Thompson J.,Bolt A.,0.0,0.78,0.22,1.36,3.14,1.38,3.4,1.28,4.55,0.07246376811594193,-0.25274725274725274
2019-01-02,Millman J.,Dimitrov G.,1.0,0.21,0.79,2.82,1.43,3.0,1.49,4.76,1.27,-0.36974789915966383,0.14765100671140938
2019-01-02,Uchiyama Y.,Edmund K.,0.0,0.73,0.27,4.26,1.22,5.0,1.26,1.37,3.7,0.726,-0.6594594594594595
2019-01-02,Kudla D.,Nishikori K.,1.0,0.05,0.95,5.17,1.16,5.65,1.19,20.0,1.05,-0.7175,0.11764705882352934
2019-01-02,Raonic M.,Kecmanovic M.,0.0,0.88,0.12,1.21,4.48,1.25,6.07,1.14,8.33,0.08800000000000008,-0.27130852340936373
2019-01-02,Kyrgios N.,Chardy J.,1.0,0.73,0.27,1.37,3.11,1.42,3.32,1.37,3.7,0.03521126760563368,-0.10270270270270279
2019-01-02,Medvedev D.,Murray A.,0.0,0.39,0.61,1.88,1.93,1.99,2.0,2.56,1.64,-0.22265625000000003,0.18000000000000005
2019-01-02,Thompson J.,De Minaur A.,1.0,0.25,0.75,3.06,1.38,3.28,1.44,4.0,1.33,-0.18000000000000005,0.07638888888888881
2019-01-03,Tsonga J.W.,Daniel T.,0.0,0.83,0.17,1.27,3.84,1.35,4.23,1.2,5.88,0.1111111111111112,-0.2806122448979591
2019-01-03,Uchiyama Y.,Chardy J.,1.0,0.37,0.63,2.34,1.61,2.55,1.67,2.7,1.59,-0.055555555555555684,0.04790419161676638
2019-01-03,Nishikori K.,Dimitrov G.,0.0,0.62,0.38,1.65,2.26,1.73,2.38,1.61,2.63,0.06936416184971092,-0.09505703422053233
2019-01-04,Raonic M.,Medvedev D.,1.0,0.45,0.55,1.79,2.04,1.91,2.16,2.22,1.82,-0.13963963963963974,0.15740740740740744
2019-01-04,Tsonga J.W.,De Minaur A.,0.0,0.64,0.36,2.42,1.57,2.56,1.63,1.56,2.78,0.390625,-0.4136690647482014
2019-01-05,Chardy J.,Nishikori K.,1.0,0.17,0.83,5.11,1.17,5.8,1.2,5.88,1.2,-0.01360544217687076,0.0
2019-01-05,Medvedev D.,Tsonga J.W.,0.0,0.58,0.42,1.67,2.23,1.79,2.46,1.72,2.38,0.03910614525139668,0.032520325203252064
2019-01-06,Medvedev D.,Nishikori K.,1.0,0.46,0.54,2.36,1.6,2.54,1.67,2.17,1.85,0.14566929133858272,-0.09729729729729739
2018-12-31,Bautista Agut R.,Berrettini M.,0.0,0.75,0.25,1.35,3.23,1.53,3.6,1.33,4.0,0.130718954248366,-0.09999999999999998
2018-12-31,Haase R.,Jarry N.,1.0,0.42,0.58,1.77,2.05,1.87,2.17,2.38,1.72,-0.21428571428571422,0.2073732718894009
2018-12-31,Verdasco F.,Lorenzi P.,0.0,0.81,0.19,1.24,4.07,1.3,4.7,1.23,5.26,0.05384615384615389,-0.10646387832699612
2018-12-31,Kohlschreiber P.,Berdych T.,1.0,0.38,0.62,1.59,2.44,2.02,2.86,2.63,1.61,-0.23193916349809882,0.43706293706293703
2018-12-31,Basilashvili N.,Ramos-Vinolas A.,0.0,0.54,0.46,1.45,2.75,1.5,3.03,1.85,2.17,-0.18918918918918923,0.2838283828382838
2018-12-31,Seppi A.,Rublev A.,1.0,0.48,0.52,2.59,1.5,2.83,1.57,2.08,1.92,0.26501766784452296,-0.1822916666666666
2018-12-31,Marterer M.,Gojowczyk P.,0.0,0.31,0.69,2.09,1.74,2.23,1.82,3.23,1.45,-0.30959752321981426,0.20329670329670335
2019-01-01,Goffin D.,Berankis R.,1.0,0.79,0.21,1.33,3.32,1.38,3.6,1.27,4.76,0.07971014492753614,-0.24369747899159658
2019-01-01,Pella G.,Ilkel C.,0.0,0.91,0.09,1.2,4.49,1.24,4.8,1.1,11.11,0.11290322580645154,-0.5679567956795679
2019-01-01,Stakhovsky S.,Cecchinato M.,1.0,0.5,0.5,1.68,2.18,1.78,2.35,2.0,2.0,-0.10999999999999999,0.14893617021276598
2019-01-01,Lajovic D.,Mannarino A.,0.0,0.31,0.69,1.72,2.11,1.8,2.2,3.23,1.45,-0.44272445820433437,0.340909090909091
2019-01-01,Zayid M.S.,Garcia-Lopez G.,1.0,0.06,0.94,17.2,1.02,29.21,1.04,16.67,1.06,0.4293050325231085,-0.018867924528301903
2019-01-01,Wawrinka S.,Khachanov K.,0.0,0.59,0.41,2.89,1.41,3.41,1.47,1.69,2.44,0.5043988269794721,-0.3975409836065574
2019-01-01,Copil M.,Fucsovics M.,1.0,0.29,0.71,2.26,1.64,2.35,1.71,3.45,1.41,-0.31884057971014496,0.1754385964912281
2019-01-01,Djokovic N.,Dzumhur D.,0.0,0.9,0.1,1.03,12.85,1.05,18.75,1.11,10.0,-0.0540540540540541,0.4666666666666667
2019-01-01,Thiem D.,Herbert P.H.,1.0,0.78,0.22,1.27,3.77,1.33,4.2,1.28,4.55,0.03759398496240605,-0.07692307692307684
2019-01-02,Lajovic D.,Berankis R.,0.0,0.65,0.35,1.72,2.12,1.8,2.27,1.54,2.86,0.14444444444444446,-0.20629370629370625
2019-01-02,Garcia-Lopez G.,Bautista Agut R.,1.0,0.14,0.86,4.2,1.23,4.7,1.29,7.14,1.16,-0.3417366946778711,0.1007751937984497
2019-01-02,Wawrinka S.,Jarry N.,0.0,0.85,0.15,1.37,3.1,1.41,3.44,1.18,6.67,0.1631205673758865,-0.48425787106446777
2019-01-02,Fucsovics M.,Djokovic N.,1.0,0.06,0.94,12.51,1.03,17.5,1.06,16.67,1.06,0.047428571428571334,0.0
2019-01-02,Cecchinato M.,Pella G.,0.0,0.35,0.65,2.03,1.78,2.12,1.87,2.86,1.54,-0.2587412587412587,0.17647058823529416
2019-01-02,Marterer M.,Herbert P.H.,1.0,0.33,0.67,2.17,1.69,2.28,1.78,3.03,1.49,-0.24752475247524755,0.16292134831460675
2019-01-02,Basilashvili N.,Rublev A.,0.0,0.37,0.63,2.0,1.81,2.1,2.0,2.7,1.59,-0.22222222222222224,0.20499999999999996
2019-01-02,Verdasco F.,Berdych T.,1.0,0.36,0.64,2.14,1.71,2.32,1.83,2.78,1.56,-0.16546762589928057,0.14754098360655737
2019-01-03,Bautista Agut R.,Wawrinka S.,0.0,0.59,0.41,2.1,1.75,2.21,1.88,1.69,2.44,0.23529411764705885,-0.2295081967213115
2019-01-03,Basilashvili N.,Djokovic N.,1.0,0.07,0.93,8.78,1.07,10.45,1.1,14.29,1.08,-0.26871938418474456,0.018181818181818195
2019-01-03,Berdych T.,Herbert P.H.,0.0,0.79,0.21,1.49,2.67,1.53,2.87,1.27,4.76,0.16993464052287582,-0.39705882352941174
2019-01-03,Lajovic D.,Cecchinato M.,1.0,0.51,0.49,1.53,2.53,1.61,2.7,1.96,2.04,-0.17857142857142852,0.2444444444444445
2019-01-04,Bautista Agut R.,Djokovic N.,0.0,0.13,0.87,4.95,1.18,5.4,1.21,7.69,1.15,-0.2977893368010403,0.049586776859504175
2019-01-04,Cecchinato M.,Berdych T.,1.0,0.14,0.86,2.78,1.45,3.03,1.56,7.14,1.16,-0.5756302521008403,0.2564102564102565
2019-01-05,Bautista Agut R.,Berdych T.,0.0,0.55,0.45,1.6,2.37,1.65,2.55,1.82,2.22,-0.09340659340659349,0.12941176470588223
2018-12-31,Carballes Baena R.,Darcis S.,1.0,0.61,0.39,1.59,2.35,1.65,2.47,1.64,2.56,0.006060606060606067,-0.035156249999999944
2018-12-31,Munar J.,Albot R.,0.0,0.42,0.58,1.94,1.86,2.08,1.95,2.38,1.72,-0.12605042016806717,0.11794871794871795
2018-12-31,Andujar P.,Donskoy E.,1.0,0.51,0.49,2.53,1.51,2.65,1.57,1.96,2.04,0.26037735849056604,-0.23039215686274508
2018-12-31,Mmoh M.,Gunneswaran P.,0.0,0.79,0.21,1.74,2.09,1.83,2.17,1.27,4.76,0.30601092896174864,-0.5441176470588235
2018-12-31,Sousa P.,Gulbis E.,1.0,0.08,0.92,3.19,1.35,3.5,1.4,12.5,1.09,-0.72,0.22142857142857134
2019-01-01,Karlovic I.,Auger-Aliassime F.,0.0,0.51,0.49,2.16,1.7,2.3,1.78,1.96,2.04,0.1478260869565217,-0.12745098039215685
2019-01-01,Istomin D.,Bolelli S.,1.0,0.66,0.34,1.72,2.11,1.8,2.2,1.52,2.94,0.15555555555555556,-0.2517006802721088
2019-01-01,Ivashka I.,Hurkacz H.,0.0,0.5,0.5,2.24,1.65,2.37,1.71,2.0,2.0,0.15611814345991565,-0.14500000000000002
2019-01-01,Hoang A.,Vesely J.,1.0,0.48,0.52,1.92,1.88,1.96,2.0,2.08,1.92,-0.057692307692307744,0.040000000000000036
2019-01-01,Paire B.,Monteiro T.,0.0,0.8,0.2,1.34,3.07,1.35,3.23,1.25,5.0,0.07407407407407414,-0.354
2019-01-01,Granollers M.,Ramanathan R.,1.0,0.66,0.34,1.61,2.3,1.67,2.4,1.52,2.94,0.08982035928143707,-0.1836734693877551
2019-01-01,Djere L.,Kadhe A.,0.0,0.89,0.11,1.25,3.96,1.3,4.4,1.12,9.09,0.1384615384615384,-0.5159515951595159
2019-01-02,Donskoy E.,Karlovic I.,1.0,0.23,0.77,2.22,1.66,2.33,1.74,4.35,1.3,-0.464367816091954,0.2528735632183908
2019-01-02,Gulbis E.,Chung H.,0.0,0.45,0.55,3.25,1.34,3.5,1.38,2.22,1.82,0.36571428571428566,-0.24175824175824184
2019-01-02,Vesely J.,Paire B.,1.0,0.43,0.57,2.48,1.54,2.65,1.61,2.33,1.75,0.12075471698113202,-0.07999999999999995
2019-01-02,Anderson K.,Djere L.,0.0,0.82,0.18,1.32,3.31,1.41,3.8,1.22,5.56,0.13475177304964536,-0.31654676258992803
2019-01-02,Bolelli S.,Munar J.,1.0,0.56,0.44,1.75,2.08,1.8,2.15,1.79,2.27,0.00555555555555556,-0.05286343612334806
2019-01-02,Darcis S.,Mmoh M.,0.0,0.61,0.39,2.42,1.56,2.55,1.68,1.64,2.56,0.3568627450980392,-0.34375000000000006
2019-01-02,Ivashka I.,Simon G.,1.0,0.16,0.84,2.74,1.45,3.07,1.52,6.25,1.19,-0.5088,0.21710526315789477
2019-01-02,Jaziri M.,Ramanathan R.,0.0,0.82,0.18,1.94,1.86,2.1,1.98,1.22,5.56,0.41904761904761906,-0.6438848920863309
2019-01-03,Gulbis E.,Karlovic I.,1.0,0.43,0.57,1.73,2.12,1.85,2.21,2.33,1.75,-0.20600858369098712,0.20814479638009048
2019-01-03,Darcis S.,Jaziri M.,0.0,0.39,0.61,1.82,2.0,1.94,2.08,2.56,1.64,-0.24218750000000003,0.21153846153846162
2019-01-03,Munar J.,Anderson K.,1.0,0.1,0.9,3.57,1.3,4.4,1.4,10.0,1.11,-0.5599999999999999,0.20714285714285702
2019-01-03,Simon G.,Paire B.,0.0,0.66,0.34,1.56,2.44,1.67,2.64,1.52,2.94,0.08982035928143707,-0.10204081632653056
2019-01-04,Darcis S.,Karlovic I.,1.0,0.37,0.63,2.53,1.53,2.68,1.6,2.7,1.59,-0.007407407407407414,0.0062500000000000056
2019-01-04,Anderson K.,Simon G.,0.0,0.58,0.42,1.39,3.03,1.44,3.31,1.72,2.38,-0.16279069767441862,0.28096676737160126
2019-01-05,Karlovic I.,Anderson K.,1.0,0.27,0.73,3.83,1.27,4.25,1.3,3.7,1.37,0.1294117647058823,-0.05109489051094895
2019-01-06,Fritz T.,Copil M.,0.0,0.67,0.33,1.59,2.34,1.67,2.45,1.49,3.03,0.10778443113772451,-0.19141914191419132
2019-01-07,Klahn B.,Kohlschreiber P.,1.0,0.13,0.87,2.64,1.48,2.86,1.55,7.69,1.15,-0.6280884265279584,0.25806451612903236
2019-01-07,Struff J.L.,Djere L.,0.0,0.75,0.25,1.46,2.72,1.55,3.01,1.33,4.0,0.14193548387096772,-0.24750000000000005
2019-01-07,Paire B.,Norrie C.,1.0,0.49,0.51,2.23,1.66,2.35,1.75,2.04,1.96,0.1319148936170213,-0.10714285714285712
2019-01-07,Sandgren T.,Marterer M.,0.0,0.62,0.38,2.48,1.54,2.65,1.6,1.61,2.63,0.3924528301886792,-0.3916349809885931
2019-01-07,Mcdonald M.,Berrettini M.,1.0,0.33,0.67,2.01,1.8,2.11,1.9,3.03,1.49,-0.30363036303630364,0.2157894736842105
2019-01-07,Sousa J.,Shapovalov D.,0.0,0.41,0.59,2.71,1.47,2.98,1.53,2.44,1.69,0.18120805369127518,-0.09467455621301771
2019-01-07,Johnson S.,Mayer L.,1.0,0.61,0.39,1.51,2.56,1.57,2.75,1.64,2.56,-0.0426829268292682,0.06909090909090908
2019-01-08,Ferrer D.,Haase R.,0.0,0.7,0.3,1.72,2.12,1.85,2.25,1.43,3.33,0.2270270270270271,-0.32432432432432434
2019-01-08,Pella G.,Gojowczyk P.,1.0,0.48,0.52,2.06,1.76,2.15,1.8,2.08,1.92,0.03255813953488365,-0.062499999999999944
2019-01-08,Statham J.,Chung H.,0.0,0.37,0.63,7.07,1.1,8.25,1.11,2.7,1.59,0.6727272727272727,-0.3018867924528302
2019-01-08,Cuevas P.,Humbert U.,1.0,0.62,0.38,2.32,1.61,2.4,1.67,1.61,2.63,0.3291666666666666,-0.3650190114068441
2019-01-08,Fritz T.,Isner J.,0.0,0.28,0.72,2.4,1.58,2.59,1.65,3.57,1.39,-0.27450980392156865,0.1575757575757576
2019-01-08,Cecchinato M.,Sandgren T.,1.0,0.19,0.81,2.28,1.63,2.4,1.67,5.26,1.23,-0.5437262357414449,0.26347305389221554
2019-01-09,Mayer L.,Berrettini M.,0.0,0.38,0.62,2.4,1.58,2.56,1.65,2.63,1.61,-0.02661596958174899,0.02424242424242413
2019-01-09,Gojowczyk P.,Fognini F.,1.0,0.37,0.63,2.32,1.61,2.45,1.67,2.7,1.59,-0.09259259259259259,0.04790419161676638
2019-01-09,Kohlschreiber P.,Humbert U.,0.0,0.8,0.2,1.59,2.36,1.67,2.5,1.25,5.0,0.25149700598802394,-0.5
2019-01-09,Sousa J.,Norrie C.,1.0,0.38,0.62,2.4,1.57,2.6,1.63,2.63,1.61,-0.011406844106463804,0.012269938650306624
2019-01-09,Carreno Busta P.,Ferrer D.,0.0,0.54,0.46,2.53,1.52,2.76,1.6,1.85,2.17,0.32971014492753614,-0.26267281105990775
2019-01-09,Statham J.,Struff J.L.,1.0,0.14,0.86,4.48,1.21,5.3,1.25,7.14,1.16,-0.25770308123249297,0.07200000000000006
2019-01-09,Sandgren T.,Mayer L.,0.0,0.51,0.49,1.67,2.23,1.75,2.5,1.96,2.04,-0.10714285714285712,0.184
2019-01-10,Fognini F.,Kohlschreiber P.,1.0,0.5,0.5,2.54,1.53,2.75,1.6,2.0,2.0,0.2727272727272727,-0.19999999999999996
2019-01-10,Norrie C.,Fritz T.,0.0,0.58,0.42,1.82,2.01,1.95,2.15,1.72,2.38,0.11794871794871795,-0.09663865546218488
2019-01-10,Carreno Busta P.,Struff J.L.,1.0,0.65,0.35,2.02,1.8,2.1,1.88,1.54,2.86,0.26666666666666666,-0.34265734265734266
2019-01-11,Sandgren T.,Kohlschreiber P.,0.0,0.22,0.78,2.9,1.42,3.1,1.47,4.55,1.28,-0.31868131868131866,0.12925170068027209
2019-01-11,Struff J.L.,Norrie C.,1.0,0.51,0.49,2.27,1.64,2.38,1.71,1.96,2.04,0.1764705882352941,-0.16176470588235298
2019-01-12,Sandgren T.,Norrie C.,0.0,0.45,0.55,2.18,1.7,2.35,1.8,2.22,1.82,0.05531914893617017,-0.010989010989010999
2019-01-06,Popyrin A.,Klizan M.,1.0,0.38,0.62,2.18,1.68,2.45,1.77,2.63,1.61,-0.06844106463878316,0.09039548022598866
2019-01-06,Thompson J.,Mannarino A.,0.0,0.41,0.59,1.63,2.28,1.71,2.4,2.44,1.69,-0.29918032786885246,0.29583333333333334
2019-01-07,Jaziri M.,Querrey S.,1.0,0.22,0.78,3.16,1.36,3.46,1.45,4.55,1.28,-0.23956043956043954,0.11724137931034478
2019-01-07,Opelka R.,Ramos-Vinolas A.,0.0,0.46,0.54,1.59,2.36,1.63,2.52,2.17,1.85,-0.24884792626728114,0.2658730158730158
2019-01-07,Lajovic D.,De Minaur A.,1.0,0.11,0.89,3.59,1.29,3.85,1.33,9.09,1.12,-0.5764576457645765,0.15789473684210523
2019-01-07,Andreozzi G.,Ebden M.,0.0,0.45,0.55,4.2,1.22,4.6,1.25,2.22,1.82,0.517391304347826,-0.3131868131868132
2019-01-07,Harrison R.,Nishioka Y.,1.0,0.41,0.59,2.13,1.72,2.25,1.89,2.44,1.69,-0.07786885245901637,0.1058201058201058
2019-01-08,Seppi A.,Chardy J.,0.0,0.44,0.56,2.43,1.56,2.55,1.61,2.27,1.79,0.10980392156862738,-0.10055865921787706
2019-01-08,Kudla D.,Garcia-Lopez G.,1.0,0.34,0.66,1.76,2.07,1.83,2.17,2.94,1.52,-0.37755102040816324,0.2995391705069124
2019-01-08,Rublev A.,Pouille L.,0.0,0.44,0.56,1.53,2.5,1.6,2.65,2.27,1.79,-0.2951541850220264,0.32452830188679244
2019-01-08,Tiafoe F.,Millman J.,1.0,0.6,0.4,2.33,1.61,2.45,1.72,1.67,2.5,0.3183673469387756,-0.312
2019-01-08,Fucsovics M.,Duckworth J.,0.0,0.68,0.32,1.36,3.15,1.4,3.3,1.47,3.12,-0.047619047619047665,0.05454545454545446
2019-01-08,Daniel T.,Thompson J.,1.0,0.36,0.64,2.69,1.47,3.2,1.54,2.78,1.56,0.13125000000000012,-0.012820512820512832
2019-01-09,Nishioka Y.,Rublev A.,0.0,0.51,0.49,2.4,1.57,2.51,1.63,1.96,2.04,0.21912350597609556,-0.2009803921568628
